Checksum,UNIX Time Stamp,Mission ID,Platform Tail Number,Platform Heading Angle,Platform Pitch Angle,Platform Roll Angle,Platform True Airspeed,Platform Indicated Airspeed,Platform Designation,Image Source Sensor,Image Coordinate System,Sensor Latitude,Sensor Longitude,Sensor True Altitude,Sensor Horizontal Field of View,Sensor Vertical Field of View,Sensor Relative Azimuth Angle,Sensor Relative Elevation Angle,Sensor Relative Roll Angle,Slant Range,Target Width,Frame Center Latitude,Frame Center Longitude,Frame Center Elevation,Offset Corner Latitude Point 1,Offset Corner Longitude Point 1,Offset Corner Latitude Point 2,Offset Corner Longitude Point 2,Offset Corner Latitude Point 3, Offset Corner Longitude Point 3, Offset Corner Latitude Point 4, Offset Corner Longitude Point 4, Icing Detected, Wind Direction, Wind Speed, Static Pressure, Density Altitude, Outside Air Temperature, Target Location Latitude, Target Location Longitude, Target Location Elevation, Target Track Gate Width, Target Track Gate Height, Target Error Estimate - CE90, Target Error Estimate - LE90, Generic Flag Data 01, Security Local Metadata Set, Differential Pressure, Platform Angle of Attack, Platform Vertical Speed, Platform Sideslip Angle, Airfield Barometric Pressure, Airfield Elevation, Relative Humidity, Platform Ground Speed, Ground Range, Platform Fuel Remaining, Platform Call Sign, Weapon Load, Weapon Fired, Laser PRF Code, Sensor Field of View Name, Platform Magnetic Heading, UAS LDS Version Number, Target Location Covariance Matrix, Alternate Platform Latitude, Alternate Platform Longitude, Alternate Platform Altitude, Alternate Platform Name, Alternate Platform Heading, Event Start Time - UTC, RVT Local Data Set, VMTI Local Data Set, Sensor Ellipsoid Height, Alternate Platform Ellipsoid Height, Operational Mode, Frame Center Height Above Ellipsoid, Sensor North Velocity, Sensor East Velocity, Image Horizon Pixel Pack, Corner Latitude Point 1 (Full), Corner Longitude Point 1 (Full), Corner Latitude Point 2 (Full), Corner Longitude Point 2 (Full), Corner Latitude Point 3 (Full), Corner Longitude Point 3 (Full), Corner Latitude Point 4 (Full), Corner Longitude Point 4 (Full), Platform Pitch Angle (Full), Platform Roll Angle (Full), Platform Angle of Attack (Full), Platform Sideslip Angle (Full)
,1447401476,Delta,N112AQ,130,0,1.6,,,DJI P3,FC300X,WGS84,64.1553321056,-145.851593594,15.2,81.2,65.5,130.5,90,0,126.7279562562,,64.1553321056,-145.851593594,100,64.1551862837,-145.85161469,64.155364012,-145.8512669296,64.1553001992,-145.8519202584,64.1554779275,-145.851572498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401476,Delta,N112AQ,129.9,0.2,1.6,,,DJI P3,FC300X,WGS84,64.1553321227,-145.851593634,15.4,81.2,65.5,130.5,90,0,126.7770073876,,64.1553321227,-145.851593634,100,64.1551843821,-145.8516150076,64.1553644489,-145.8512626714,64.1552997965,-145.8519245966,64.1554798633,-145.8515722604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401476,Delta,N112AQ,129.9,0.2,1.7,,,DJI P3,FC300X,WGS84,64.1553320159,-145.851593733,15.6,81.2,65.5,130.5,89.9,0,126.8014574134,,64.1553320159,-145.851593733,100,64.1551823566,-145.8516153841,64.155364762,-145.8512584722,64.1552992698,-145.8519289938,64.1554816752,-145.8515720819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401476,Delta,N112AQ,129.8,0.3,1.6,,,DJI P3,FC300X,WGS84,64.1553320223,-145.851593741,15.8,81.2,65.5,130.5,90,0,126.8216307248,,64.1553320223,-145.851593741,100,64.1551804442,-145.8516156697,64.1553651882,-145.851254182,64.1552988564,-145.8519333,64.1554836004,-145.8515718123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401476,Delta,N112AQ,129.8,0.2,1.6,,,DJI P3,FC300X,WGS84,64.1553320265,-145.851593951,16,81.2,65.5,130.5,89.9,0,126.8535068802,,64.1553320265,-145.851593951,100,64.1551785297,-145.8516161573,64.1553656122,-145.8512500937,64.1552984408,-145.8519378083,64.1554855233,-145.8515717447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401476,Delta,N112AQ,129.8,0.2,1.6,,,DJI P3,FC300X,WGS84,64.1553319397,-145.851593898,16.2,81.2,65.5,130.5,90,0,126.8788879515,,64.1553319397,-145.851593898,100,64.1551765242,-145.8516163819,64.1553659452,-145.8512457425,64.1552979342,-145.8519420535,64.1554873552,-145.8515714141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401476,Delta,N112AQ,129.9,0.2,1.4,,,DJI P3,FC300X,WGS84,64.1553319442,-145.851594218,16.4,81.2,65.5,130.5,89.9,0,126.9045791443,,64.1553319442,-145.851594218,100,64.15517461,-145.8516169794,64.1553663695,-145.8512417643,64.1552975189,-145.8519466717,64.1554892784,-145.8515714566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130.1,0.1,1.2,,,DJI P3,FC300X,WGS84,64.1553319308,-145.85159437,16.7,81.2,65.5,130.5,90,0,126.9432129618,,64.1553319308,-145.85159437,100,64.1551717186,-145.8516175478,64.1553669859,-145.851235469,64.1552968757,-145.851953271,64.155492143,-145.8515711922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130.1,0,1,,,DJI P3,FC300X,WGS84,64.1553319379,-145.851594366,16.9,81.2,65.5,130.5,90,0,126.969678731,,64.1553319379,-145.851594366,100,64.1551698069,-145.8516178214,64.1553674128,-145.8512311668,64.155296463,-145.8519575652,64.1554940689,-145.8515709106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130,0,1.1,,,DJI P3,FC300X,WGS84,64.1553318518,-145.851594555,17.1,81.2,65.5,130.5,89.9,0,126.9998181175,,64.1553318518,-145.851594555,100,64.1551678021,-145.851618288,64.1553677465,-145.8512270576,64.1552959571,-145.8519620524,64.1554959015,-145.851570822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130,0.1,1,,,DJI P3,FC300X,WGS84,64.155331855,-145.85159455,17.4,81.2,65.5,130.5,90,0,127.0378011873,,64.155331855,-145.85159455,100,64.1551649273,-145.8516186993,64.1553683794,-145.8512206052,64.1552953306,-145.8519684948,64.1554987827,-145.8515704007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130.1,0.3,1.1,,,DJI P3,FC300X,WGS84,64.1553318821,-145.851594529,17.5,81.2,65.5,130.5,90,0,127.0515365137,,64.1553318821,-145.851594529,100,64.155163995,-145.8516188171,64.1553686165,-145.8512184351,64.1552951477,-145.8519706229,64.1554997692,-145.8515702409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130,0.4,1.2,,,DJI P3,FC300X,WGS84,64.1553317634,-145.851594535,17.8,81.2,65.5,130.5,89.9,0,127.0932056819,,64.1553317634,-145.851594535,100,64.1551609982,-145.8516192395,64.1553691275,-145.8512119938,64.1552943993,-145.8519770762,64.1555025286,-145.8515698305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130,0.3,1.3,,,DJI P3,FC300X,WGS84,64.1553319185,-145.851594744,18,81.2,65.5,130.4,90,0,127.1125570761,,64.1553319185,-145.851594744,100,64.1551592159,-145.8516190356,64.1553699971,-145.8512080563,64.1552938399,-145.8519814317,64.1555046211,-145.8515704524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401477,Delta,N112AQ,130,-0.6,0.5,,,DJI P3,FC300X,WGS84,64.15533185,-145.851594678,18.1,81.2,65.5,130.4,90,0,127.1267562963,,64.15533185,-145.851594678,100,64.1551581879,-145.8516191045,64.1553701401,-145.851205842,64.1552935599,-145.851983514,64.1555055121,-145.8515702515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130,-1.2,-1,,,DJI P3,FC300X,WGS84,64.1553318803,-145.851594622,18.1,81.2,65.5,130.4,90,0,127.1385444638,,64.1553318803,-145.851594622,100,64.1551582182,-145.8516190485,64.1553701704,-145.851205786,64.1552935902,-145.851983458,64.1555055424,-145.8515701955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130,-1.4,-3,,,DJI P3,FC300X,WGS84,64.155332026,-145.851594471,18.2,81.2,65.5,130.4,90,0,127.1528194275,,64.155332026,-145.851594471,100,64.1551574045,-145.8516190325,64.1553705277,-145.8512034867,64.1552935243,-145.8519854553,64.1555066475,-145.8515699095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130,-1.3,-5,,,DJI P3,FC300X,WGS84,64.1553320582,-145.851594171,18.2,81.2,65.5,130.4,90,0,127.1584901078,,64.1553320582,-145.851594171,100,64.1551574367,-145.8516187325,64.1553705599,-145.8512031867,64.1552935565,-145.8519851553,64.1555066797,-145.8515696095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.1,-1.2,-6.1,,,DJI P3,FC300X,WGS84,64.155332184,-145.851593766,18.2,81.2,65.5,130.4,89.9,0,127.1584901078,,64.155332184,-145.851593766,100,64.1551575625,-145.8516183275,64.1553706857,-145.8512027817,64.1552936823,-145.8519847503,64.1555068055,-145.8515692045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.1,-1.1,-6.3,,,DJI P3,FC300X,WGS84,64.1553324443,-145.851593106,18.2,81.2,65.5,130.4,89.9,0,127.1584901078,,64.1553324443,-145.851593106,100,64.1551578228,-145.8516176675,64.155370946,-145.8512021217,64.1552939426,-145.8519840903,64.1555070658,-145.8515685445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.2,-1.1,-6.2,,,DJI P3,FC300X,WGS84,64.1553327313,-145.851592241,18.3,81.2,65.5,130.4,90,0,127.1835171628,,64.1553327313,-145.851592241,100,64.1551571503,-145.8516169374,64.1553714445,-145.8511991084,64.1552940181,-145.8519853736,64.1555083123,-145.8515675446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.2,-1,-6.4,,,DJI P3,FC300X,WGS84,64.1553331352,-145.851591236,18.3,81.2,65.5,130.4,90,0,127.1835171628,,64.1553331352,-145.851591236,100,64.1551575542,-145.8516159324,64.1553718484,-145.8511981034,64.155294422,-145.8519843686,64.1555087162,-145.8515665396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.1,-1.1,-6.5,,,DJI P3,FC300X,WGS84,64.1553336477,-145.851590027,18.3,81.2,65.5,130.4,90,0,127.1835171628,,64.1553336477,-145.851590027,100,64.1551580667,-145.8516147234,64.1553723609,-145.8511968944,64.1552949345,-145.8519831596,64.1555092287,-145.8515653306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.1,-1,-6.7,,,DJI P3,FC300X,WGS84,64.1553341686,-145.851588921,18.3,81.2,65.5,130.4,90,0,127.2092023327,,64.1553341686,-145.851588921,100,64.1551585876,-145.8516136174,64.1553728818,-145.8511957884,64.1552954554,-145.8519820536,64.1555097496,-145.8515642246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401478,Delta,N112AQ,130.1,-0.7,-7.2,,,DJI P3,FC300X,WGS84,64.1553347662,-145.851587291,18.3,81.2,65.5,130.4,89.9,0,127.2092023327,,64.1553347662,-145.851587291,100,64.1551591852,-145.8516119874,64.1553734794,-145.8511941584,64.155296053,-145.8519804236,64.1555103472,-145.8515625946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130.2,-0.7,-7.9,,,DJI P3,FC300X,WGS84,64.1553363388,-145.851583877,18.2,81.2,65.5,130.4,90,0,127.2255495159,,64.1553363388,-145.851583877,100,64.1551617173,-145.8516084385,64.1553748405,-145.8511928927,64.1552978371,-145.8519748613,64.1555109603,-145.8515593155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130.3,-0.7,-6,,,DJI P3,FC300X,WGS84,64.1553382672,-145.851579663,18.3,81.2,65.5,130.4,90,0,127.2948807584,,64.1553382672,-145.851579663,100,64.1551626862,-145.8516043594,64.1553769804,-145.8511865304,64.155299554,-145.8519727956,64.1555138482,-145.8515549666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130.3,-0.7,-4.4,,,DJI P3,FC300X,WGS84,64.1553392656,-145.851577598,18.3,81.2,65.5,130.4,90,0,127.2948807584,,64.1553392656,-145.851577598,100,64.1551636846,-145.8516022944,64.1553779788,-145.8511844654,64.1553005524,-145.8519707306,64.1555148466,-145.8515529016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130.3,-0.7,-2.3,,,DJI P3,FC300X,WGS84,64.1553404476,-145.851575198,18.3,81.2,65.5,130.4,90,0,127.4468897216,,64.1553404476,-145.851575198,100,64.1551648666,-145.8515998944,64.1553791608,-145.8511820653,64.1553017344,-145.8519683307,64.1555160286,-145.8515505016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130.2,-0.9,0.1,,,DJI P3,FC300X,WGS84,64.1553415234,-145.851572845,18.3,81.2,65.5,130.4,90,0,127.4468897216,,64.1553415234,-145.851572845,100,64.1551659424,-145.8515975414,64.1553802366,-145.8511797123,64.1553028102,-145.8519659777,64.1555171044,-145.8515481486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130.1,-0.9,2,,,DJI P3,FC300X,WGS84,64.1553425451,-145.851570516,18.3,81.2,65.5,130.4,89.9,0,127.4850265788,,64.1553425451,-145.851570516,100,64.1551669641,-145.8515952124,64.1553812583,-145.8511773833,64.1553038319,-145.8519636487,64.1555181261,-145.8515458196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,130,-0.9,3.1,,,DJI P3,FC300X,WGS84,64.1553435875,-145.851568218,18.3,81.2,65.5,130.4,89.9,0,127.4850265788,,64.1553435875,-145.851568218,100,64.1551680065,-145.8515929144,64.1553823007,-145.8511750853,64.1553048743,-145.8519613507,64.1555191685,-145.8515435216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,129.9,-0.8,4.8,,,DJI P3,FC300X,WGS84,64.1553447082,-145.851565845,18.3,81.2,65.5,130.4,90,0,127.598336213,,64.1553447082,-145.851565845,100,64.1551691272,-145.8515905414,64.1553834214,-145.8511727123,64.155305995,-145.8519589777,64.1555202892,-145.8515411486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401479,Delta,N112AQ,129.7,-0.7,6.5,,,DJI P3,FC300X,WGS84,64.1553456598,-145.851563785,18.3,81.2,65.5,130.4,90,0,127.598336213,,64.1553456598,-145.851563785,100,64.1551700788,-145.8515884814,64.155384373,-145.8511706523,64.1553069466,-145.8519569177,64.1555212408,-145.8515390886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,129.7,-0.3,9.8,,,DJI P3,FC300X,WGS84,64.1553473978,-145.85155995,18.3,81.2,65.5,130.4,89.9,0,127.6680656879,,64.1553473978,-145.85155995,100,64.1551718168,-145.8515846464,64.155386111,-145.8511668172,64.1553086846,-145.8519530828,64.1555229788,-145.8515352536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,129.7,0,10.8,,,DJI P3,FC300X,WGS84,64.1553482417,-145.851557949,18.3,81.2,65.5,130.4,90,0,127.6680656879,,64.1553482417,-145.851557949,100,64.1551726607,-145.8515826454,64.1553869549,-145.8511648162,64.1553095285,-145.8519510818,64.1555238227,-145.8515332526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,129.8,0,11.6,,,DJI P3,FC300X,WGS84,64.1553488255,-145.851556511,18.3,81.2,65.5,130.4,89.9,0,127.7228002994,,64.1553488255,-145.851556511,100,64.1551732445,-145.8515812074,64.1553875387,-145.8511633782,64.1553101123,-145.8519496438,64.1555244065,-145.8515318146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,129.9,0.1,11.6,,,DJI P3,FC300X,WGS84,64.1553490393,-145.851555147,18.3,81.2,65.5,130.4,89.9,0,127.7228002994,,64.1553490393,-145.851555147,100,64.1551734583,-145.8515798434,64.1553877525,-145.8511620142,64.1553103261,-145.8519482798,64.1555246203,-145.8515304506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,130,0.4,9.3,,,DJI P3,FC300X,WGS84,64.1553495666,-145.851552929,18.2,81.2,65.5,130.4,89.9,0,127.7106780314,,64.1553495666,-145.851552929,100,64.1551749451,-145.8515774905,64.1553880683,-145.8511619445,64.1553110649,-145.8519439135,64.1555241881,-145.8515283675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,130,0.3,7.7,,,DJI P3,FC300X,WGS84,64.155349719,-145.851552247,18.2,81.2,65.5,130.4,90,0,127.7106780314,,64.155349719,-145.851552247,100,64.1551750975,-145.8515768085,64.1553882207,-145.8511612625,64.1553112173,-145.8519432315,64.1555243405,-145.8515276855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401480,Delta,N112AQ,129.7,0.2,6.2,,,DJI P3,FC300X,WGS84,64.1553494287,-145.851551829,18.2,81.2,65.5,130.4,90,0,127.6995017852,,64.1553494287,-145.851551829,100,64.1551748072,-145.8515763905,64.1553879304,-145.8511608445,64.155310927,-145.8519428135,64.1555240502,-145.8515272675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,129.3,0.4,5.2,,,DJI P3,FC300X,WGS84,64.1553495001,-145.85155091,18.2,81.2,65.5,130.3,89.9,0,127.6995017852,,64.1553495001,-145.85155091,100,64.1551748601,-145.8515747732,64.1553882996,-145.85116008,64.1553107006,-145.85194174,64.1555241401,-145.8515270468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,129,0.5,4.5,,,DJI P3,FC300X,WGS84,64.1553491947,-145.851550651,18.2,81.2,65.5,130.3,89.9,0,127.6095790518,,64.1553491947,-145.851550651,100,64.1551745547,-145.8515745142,64.1553879942,-145.851159821,64.1553103952,-145.851941481,64.1555238347,-145.8515267878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,128.9,0.8,3.8,,,DJI P3,FC300X,WGS84,64.1553491418,-145.85155027,18.2,81.2,65.5,130.3,89.9,0,127.6095790518,,64.1553491418,-145.85155027,100,64.1551745018,-145.8515741332,64.1553879413,-145.85115944,64.1553103423,-145.8519411,64.1555237818,-145.8515264068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,128.8,1,3.2,,,DJI P3,FC300X,WGS84,64.1553486646,-145.851549805,18.2,81.2,65.5,130.3,90,0,127.6095790518,,64.1553486646,-145.851549805,100,64.1551740246,-145.8515736682,64.1553874641,-145.851158975,64.1553098651,-145.851940635,64.1555233046,-145.8515259418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,129,1.8,2.2,,,DJI P3,FC300X,WGS84,64.1553481894,-145.851549482,18.2,81.2,65.5,130.2,89.9,0,127.53837731,,64.1553481894,-145.851549482,100,64.1551735315,-145.8515726469,64.1553872865,-145.8511588078,64.1553090923,-145.8519401562,64.1555228473,-145.8515263171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,129.4,2.1,1.7,,,DJI P3,FC300X,WGS84,64.1553478306,-145.851549149,18.2,81.2,65.5,130.2,89.9,0,127.53837731,,64.1553478306,-145.851549149,100,64.1551731727,-145.8515723139,64.1553869277,-145.8511584748,64.1553087335,-145.8519398232,64.1555224885,-145.8515259841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,129.7,2.3,1.2,,,DJI P3,FC300X,WGS84,64.1553474335,-145.851549221,18.2,81.2,65.5,130.3,90,0,127.4084659,,64.1553474335,-145.851549221,100,64.1551727935,-145.8515730842,64.155386233,-145.8511583911,64.155308634,-145.851940051,64.1555220735,-145.8515253578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,130.1,2.4,0.8,,,DJI P3,FC300X,WGS84,64.1553473322,-145.851549132,18.2,81.2,65.5,130.7,90,0,127.4084659,,64.1553473322,-145.851549132,100,64.1551727692,-145.8515757878,64.1553849397,-145.851157691,64.1553097247,-145.851940573,64.1555218952,-145.8515224762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401481,Delta,N112AQ,131,2.3,0.7,,,DJI P3,FC300X,WGS84,64.1553469152,-145.851549251,18.2,81.2,65.5,131.2,89.9,0,127.4084659,,64.1553469152,-145.851549251,100,64.1551724604,-145.8515793958,64.1553830303,-145.8511570731,64.1553108001,-145.8519414289,64.15552137,-145.8515191062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,132.1,2.2,0.5,,,DJI P3,FC300X,WGS84,64.1553468562,-145.851549249,18.2,81.2,65.5,131.7,89.9,0,127.3608711694,,64.1553468562,-145.851549249,100,64.1551725228,-145.8515828804,64.1553814761,-145.851156364,64.1553122363,-145.851942134,64.1555211896,-145.8515156176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,133.2,2,0.5,,,DJI P3,FC300X,WGS84,64.1553467777,-145.851549389,18.2,81.2,65.5,132.3,90,0,127.3608711694,,64.1553467777,-145.851549389,100,64.1551726076,-145.851587201,64.1553795999,-145.8511556949,64.1553139555,-145.8519430831,64.1555209478,-145.851511577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,135.3,1.5,0.7,,,DJI P3,FC300X,WGS84,64.1553466517,-145.851549722,18.2,81.2,65.5,132.8,90,0,127.3515833313,,64.1553466517,-145.851549722,100,64.1551726323,-145.8515910146,64.155377973,-145.8511553867,64.1553153304,-145.8519440573,64.1555206711,-145.8515084294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,136.3,1.2,0.6,,,DJI P3,FC300X,WGS84,64.155346751,-145.851549757,18.2,81.2,65.5,133.3,90,0,127.3515833313,,64.155346751,-145.851549757,100,64.1551728955,-145.8515945271,64.1553765691,-145.8511548106,64.1553169329,-145.8519447034,64.1555206065,-145.8515049869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,137.1,1,0.8,,,DJI P3,FC300X,WGS84,64.1553466124,-145.851549886,18.1,81.2,65.5,134.3,90,0,127.3443086352,,64.1553466124,-145.851549886,100,64.1551740776,-145.8516013165,64.15537327,-145.8511559837,64.1553199548,-145.8519437883,64.1555191472,-145.8514984555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,137.9,0.7,0.8,,,DJI P3,FC300X,WGS84,64.1553467049,-145.851549894,18.1,81.2,65.5,134.9,89.9,0,127.3443086352,,64.1553467049,-145.851549894,100,64.1551744147,-145.8516054609,64.1553715606,-145.8511553738,64.1553218492,-145.8519444142,64.1555189951,-145.8514943271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,138.7,0.5,1.1,,,DJI P3,FC300X,WGS84,64.1553467926,-145.851550089,18.1,81.2,65.5,135.6,89.9,0,127.343538337,,64.1553467926,-145.851550089,100,64.1551748116,-145.851610474,64.1553695426,-145.8511549026,64.1553240426,-145.8519452754,64.1555187736,-145.851489704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401482,Delta,N112AQ,139.4,0.3,1.1,,,DJI P3,FC300X,WGS84,64.1553467843,-145.851550162,18.1,81.2,65.5,136.2,89.9,0,127.343538337,,64.1553467843,-145.851550162,100,64.1551750887,-145.8516146697,64.1553677268,-145.8511544514,64.1553258418,-145.8519458726,64.1555184799,-145.8514856543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
